log-count,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,day,year,month,hour,weekday
6.059123196,1,0,0,1,18.04,21.97,35,23.9994,183,244,18,2012,2,14,5
6.214608098,1,0,0,1,17.22,21.21,41,16.9979,229,270,18,2012,2,15,5
6.003887067,1,0,0,1,18.04,21.97,44,22.0028,186,218,18,2012,2,16,5
5.899897354,1,0,0,1,19.68,23.485,36,19.0012,142,222,18,2012,2,17,5
5.509388337,1,0,0,1,18.86,22.725,38,19.9995,70,176,18,2012,2,18,5
5.241747015,1,0,0,1,18.04,21.97,44,11.0014,38,150,18,2012,2,19,5
5.003946306,1,0,0,1,18.04,21.97,44,11.0014,25,123,18,2012,2,20,5
4.744932128,1,0,0,1,18.04,21.97,33,19.9995,25,89,18,2012,2,21,5
4.779123493,1,0,0,1,16.4,20.455,40,30.0026,17,101,18,2012,2,22,5
4.317488114,1,0,0,2,14.76,16.665,40,26.0027,12,62,18,2012,2,23,5
4.317488114,1,0,0,2,13.94,15.15,39,23.9994,9,65,19,2012,2,0,6
4.290459441,1,0,0,2,13.12,15.15,39,16.9979,10,62,19,2012,2,1,6
3.891820298,1,0,0,2,12.3,14.395,36,19.0012,3,45,19,2012,2,2,6
2.772588722,1,0,0,2,12.3,14.395,36,15.0013,3,12,19,2012,2,3,6
1.386294361,1,0,0,2,11.48,12.88,41,26.0027,0,3,19,2012,2,4,6
1.098612289,1,0,0,2,10.66,11.365,48,19.9995,1,1,19,2012,2,5,6
1.791759469,1,0,0,1,9.84,10.605,52,22.0028,0,5,19,2012,2,6,6
2.708050201,1,0,0,2,9.84,10.605,52,19.0012,2,12,19,2012,2,7,6
4.043051268,1,0,0,2,9.84,11.365,56,12.998,8,48,19,2012,2,8,6
4.543294782,1,0,0,2,9.84,11.365,56,16.9979,20,73,19,2012,2,9,6
5.257495372,1,0,0,2,10.66,12.12,52,16.9979,49,142,19,2012,2,10,6
5.424950017,1,0,0,2,10.66,11.365,56,22.0028,82,144,19,2012,2,11,6
5.545177444,1,0,0,2,11.48,13.635,52,16.9979,71,184,19,2012,2,12,6
5.568344504,1,0,0,1,12.3,15.15,49,11.0014,64,197,19,2012,2,13,6
5.472270674,1,0,0,2,13.12,15.91,45,12.998,48,189,19,2012,2,14,6
5.537334267,1,0,0,2,12.3,14.395,49,12.998,85,168,19,2012,2,15,6
5.361292166,1,0,0,2,13.12,15.15,45,19.0012,62,150,19,2012,2,16,6
5.062595033,1,0,0,2,12.3,14.395,49,16.9979,22,135,19,2012,2,17,6
5.123963979,1,0,0,2,12.3,13.635,49,22.0028,23,144,19,2012,2,18,6
4.787491743,1,0,0,2,12.3,14.395,52,16.9979,18,101,19,2012,2,19,6
4.644390899,1,0,0,2,12.3,14.395,52,19.0012,22,81,19,2012,2,20,6
3.610917913,1,0,0,3,10.66,12.88,65,11.0014,3,33,19,2012,2,21,6
4.025351691,1,0,0,3,9.84,12.88,75,6.0032,8,47,19,2012,2,22,6
3.583518938,1,0,0,2,9.02,11.365,93,11.0014,5,30,19,2012,2,23,6
4.615120517,1,0,0,2,18.04,21.97,94,6.0032,13,87,17,2012,3,0,5
4.248495242,1,0,0,2,18.04,21.97,94,0,12,57,17,2012,3,1,5
3.761200116,1,0,0,2,18.04,21.97,88,0,10,32,17,2012,3,2,5
3.295836866,1,0,0,2,18.04,21.97,88,0,2,24,17,2012,3,3,5
1.098612289,1,0,0,2,17.22,21.21,94,0,0,2,17,2012,3,4,5
2.197224577,1,0,0,2,17.22,21.21,94,6.0032,5,3,17,2012,3,5,5
3.433987204,1,0,0,2,17.22,21.21,94,12.998,1,29,17,2012,3,6,5
4.465908119,1,0,0,2,16.4,20.455,100,8.9981,29,57,17,2012,3,7,5
5.38907173,1,0,0,2,17.22,21.21,94,7.0015,63,155,17,2012,3,8,5
5.774551546,1,0,0,2,18.04,21.97,88,6.0032,104,217,17,2012,3,9,5
6.095824562,1,0,0,2,20.5,24.24,77,6.0032,140,303,17,2012,3,10,5
6.37331979,1,0,0,2,21.32,25,77,8.9981,226,359,17,2012,3,11,5
6.480044562,1,0,0,1,22.96,26.515,68,11.0014,286,365,17,2012,3,12,5
6.532334292,1,0,0,1,24.6,30.305,60,7.0015,286,400,17,2012,3,13,5
6.538139824,1,0,0,1,25.42,31.06,53,6.0032,352,338,17,2012,3,14,5
6.522092798,1,0,0,1,26.24,31.06,53,8.9981,357,322,17,2012,3,15,5
6.530877628,1,0,0,1,26.24,31.06,50,0,367,318,17,2012,3,16,5
6.475432717,1,0,0,1,26.24,31.06,50,8.9981,291,357,17,2012,3,17,5
6.329720906,1,0,0,1,25.42,31.06,57,19.9995,221,339,17,2012,3,18,5
6.035481433,1,0,0,1,23.78,27.275,64,19.0012,155,262,17,2012,3,19,5
5.605802066,1,0,0,1,22.96,26.515,64,12.998,89,182,17,2012,3,20,5
5.411646052,1,0,0,1,22.14,25.76,68,11.0014,54,169,17,2012,3,21,5
5.356586275,1,0,0,1,22.14,25.76,68,0,58,153,17,2012,3,22,5
5.225746674,1,0,0,1,20.5,24.24,77,11.0014,34,151,17,2012,3,23,5
4.682131227,1,0,0,1,18.86,22.725,88,12.998,27,80,18,2012,3,0,6
4.736198448,1,0,0,1,18.86,22.725,82,8.9981,25,88,18,2012,3,1,6
4.043051268,1,0,0,2,18.86,22.725,82,7.0015,15,41,18,2012,3,2,6
2.944438979,1,0,0,2,18.04,21.97,88,8.9981,3,15,18,2012,3,3,6
2.708050201,1,0,0,2,17.22,21.21,94,11.0014,6,8,18,2012,3,4,6
1.945910149,1,0,0,2,16.4,20.455,94,7.0015,0,6,18,2012,3,5,6
2.48490665,1,0,0,2,16.4,20.455,94,7.0015,2,9,18,2012,3,6,6
3.761200116,1,0,0,3,17.22,21.21,88,11.0014,17,25,18,2012,3,7,6
4.574710979,1,0,0,2,17.22,21.21,88,7.0015,25,71,18,2012,3,8,6
5.187385806,1,0,0,2,17.22,21.21,88,6.0032,65,113,18,2012,3,9,6
5.863631176,1,0,0,2,17.22,21.21,88,7.0015,139,212,18,2012,3,10,6
5.910796644,1,0,0,2,18.04,21.97,82,11.0014,129,239,18,2012,3,11,6
6.222576268,1,0,0,2,18.04,21.97,88,8.9981,222,281,18,2012,3,12,6
6.300785795,1,0,0,2,18.86,22.725,82,11.0014,198,346,18,2012,3,13,6
6.257667588,1,0,0,2,20.5,24.24,77,6.0032,218,303,18,2012,3,14,6
6.318968114,1,0,0,1,22.14,25.76,68,6.0032,240,314,18,2012,3,15,6
6.295266001,1,0,0,1,22.14,25.76,73,6.0032,229,312,18,2012,3,16,6
6.295266001,1,0,0,1,22.96,26.515,64,6.0032,233,308,18,2012,3,17,6
6.131226489,1,0,0,1,22.96,26.515,64,11.0014,165,294,18,2012,3,18,6
5.866468057,1,0,0,1,22.96,26.515,64,11.0014,118,234,18,2012,3,19,6
5.293304825,1,0,0,1,21.32,25,77,8.9981,59,139,18,2012,3,20,6
5.159055299,1,0,0,1,21.32,25,72,6.0032,44,129,18,2012,3,21,6
4.615120517,1,0,0,1,20.5,24.24,77,7.0015,21,79,18,2012,3,22,6
3.850147602,1,0,0,1,19.68,23.485,82,11.0014,7,39,18,2012,3,23,6
3.17805383,1,0,1,1,19.68,23.485,82,7.0015,4,19,19,2012,3,0,0
2.772588722,1,0,1,1,18.86,22.725,88,7.0015,0,15,19,2012,3,1,0
2.197224577,1,0,1,1,18.86,22.725,88,11.0014,1,7,19,2012,3,2,0
1.098612289,1,0,1,1,18.86,22.725,88,6.0032,0,2,19,2012,3,3,0
1.386294361,1,0,1,1,18.04,21.97,94,0,0,3,19,2012,3,4,0
3.465735903,1,0,1,1,18.04,21.97,94,0,0,31,19,2012,3,5,0
4.795790546,1,0,1,1,18.86,22.725,88,8.9981,2,118,19,2012,3,6,0
5.872117789,1,0,1,1,18.86,22.725,88,12.998,25,329,19,2012,3,7,0
6.363028104,1,0,1,1,18.86,22.725,88,7.0015,16,563,19,2012,3,8,0
5.805134969,1,0,1,1,20.5,24.24,72,11.0014,55,276,19,2012,3,9,0
5.220355825,1,0,1,1,21.32,25,72,8.9981,56,128,19,2012,3,10,0
5.308267697,1,0,1,1,22.96,26.515,68,11.0014,56,145,19,2012,3,11,0
5.645446898,1,0,1,1,24.6,30.305,64,16.9979,71,211,19,2012,3,12,0
5.575949103,1,0,1,1,25.42,30.305,61,16.9979,69,194,19,2012,3,13,0
5.564520407,1,0,1,2,26.24,31.06,57,12.998,60,200,19,2012,3,14,0
5.659482216,1,0,1,1,26.24,31.06,57,15.0013,97,189,19,2012,3,15,0
5.955837369,1,0,1,1,27.06,31.06,50,15.0013,65,320,19,2012,3,16,0
6.582025139,1,0,1,1,26.24,31.06,53,15.0013,106,615,19,2012,3,17,0
6.687108608,1,0,1,1,26.24,31.06,57,16.9979,120,681,19,2012,3,18,0
6.309918278,1,0,1,1,25.42,30.305,61,15.0013,86,463,19,2012,3,19,0
5.802118375,1,0,1,1,24.6,30.305,64,15.0013,34,296,19,2012,3,20,0
5.411646052,1,0,1,1,24.6,30.305,64,11.0014,33,190,19,2012,3,21,0
5.003946306,1,0,1,2,22.96,26.515,73,11.0014,17,131,19,2012,3,22,0
4.007333185,1,0,1,2,22.96,26.515,78,8.9981,9,45,19,2012,3,23,0
3.784189634,2,0,1,1,27.06,31.06,54,12.998,10,33,17,2012,4,0,1
2.48490665,2,0,1,1,26.24,31.06,57,11.0014,6,5,17,2012,4,1,1
1.609437912,2,0,1,1,22.96,26.515,83,7.0015,1,3,17,2012,4,2,1
1.945910149,2,0,1,1,22.96,26.515,83,6.0032,0,6,17,2012,4,3,1
2.302585093,2,0,1,1,27.06,31.06,44,15.0013,3,6,17,2012,4,4,1
3.433987204,2,0,1,1,24.6,31.06,53,16.9979,1,29,17,2012,4,5,1
4.976733742,2,0,1,1,24.6,31.06,46,16.9979,8,136,17,2012,4,6,1
6.135564891,2,0,1,1,24.6,31.06,43,16.9979,18,443,17,2012,4,7,1
6.513230111,2,0,1,1,24.6,31.06,43,15.0013,42,631,17,2012,4,8,1
5.993961427,2,0,1,1,24.6,31.06,38,32.9975,71,329,17,2012,4,9,1
5.384495063,2,0,1,1,24.6,31.06,38,27.9993,52,165,17,2012,4,10,1
5.480638923,2,0,1,1,24.6,31.06,33,27.9993,65,174,17,2012,4,11,1
5.501258211,2,0,1,1,24.6,31.06,33,23.9994,65,179,17,2012,4,12,1
5.480638923,2,0,1,1,25.42,31.06,29,16.9979,52,187,17,2012,4,13,1
5.552959585,2,0,1,1,26.24,31.06,27,19.0012,59,198,17,2012,4,14,1
5.733341277,2,0,1,1,27.06,31.06,24,22.0028,91,217,17,2012,4,15,1
5.916202063,2,0,1,1,27.88,31.06,22,23.9994,50,320,17,2012,4,16,1
6.661854741,2,0,1,1,26.24,30.305,25,19.9995,108,673,17,2012,4,17,1
6.65415252,2,0,1,1,26.24,30.305,25,19.0012,105,670,17,2012,4,18,1
6.28785856,2,0,1,1,24.6,30.305,26,16.9979,73,464,17,2012,4,19,1
5.998936562,2,0,1,1,24.6,30.305,23,19.0012,44,358,17,2012,4,20,1
5.697093487,2,0,1,1,22.96,26.515,26,19.9995,37,260,17,2012,4,21,1
5.093750201,2,0,1,1,22.14,25.76,30,16.9979,18,144,17,2012,4,22,1
4.418840608,2,0,1,1,22.14,25.76,32,15.0013,10,72,17,2012,4,23,1
3.663561646,2,0,1,1,22.14,25.76,32,11.0014,3,35,18,2012,4,0,2
2.708050201,2,0,1,1,21.32,25,34,12.998,1,13,18,2012,4,1,2
2.302585093,2,0,1,2,20.5,24.24,42,12.998,1,8,18,2012,4,2,2
1.945910149,2,0,1,2,20.5,24.24,42,15.0013,0,6,18,2012,4,3,2
2.079441542,2,0,1,2,20.5,24.24,42,19.0012,0,7,18,2012,4,4,2
3.555348061,2,0,1,2,20.5,24.24,39,19.0012,0,34,18,2012,4,5,2
4.905274778,2,0,1,2,20.5,24.24,39,19.0012,6,128,18,2012,4,6,2
6.03787092,2,0,1,2,20.5,24.24,39,12.998,10,408,18,2012,4,7,2
6.357842267,2,0,1,3,20.5,24.24,39,12.998,25,551,18,2012,4,8,2
5.583496309,2,0,1,3,19.68,23.485,44,19.9995,20,245,18,2012,4,9,2
4.997212274,2,0,1,3,19.68,23.485,47,15.0013,31,116,18,2012,4,10,2
4.787491743,2,0,1,3,18.86,22.725,47,16.9979,14,105,18,2012,4,11,2
4.709530201,2,0,1,3,18.86,22.725,51,7.0015,15,95,18,2012,4,12,2
4.17438727,2,0,1,3,18.86,22.725,59,0,13,51,18,2012,4,13,2
3.951243719,2,0,1,3,18.04,21.97,72,7.0015,8,43,18,2012,4,14,2
4.59511985,2,0,1,3,17.22,21.21,77,12.998,10,88,18,2012,4,15,2
5.463831805,2,0,1,2,17.22,21.21,77,15.0013,36,199,18,2012,4,16,2
6.192362489,2,0,1,2,17.22,21.21,77,12.998,46,442,18,2012,4,17,2
6.226536669,2,0,1,2,17.22,21.21,77,0,27,478,18,2012,4,18,2
5.910796644,2,0,1,2,17.22,21.21,77,8.9981,26,342,18,2012,4,19,2
5.564520407,2,0,1,2,17.22,21.21,77,7.0015,8,252,18,2012,4,20,2
5.247024072,2,0,1,2,17.22,21.21,82,6.0032,24,165,18,2012,4,21,2
5.093750201,2,0,1,2,17.22,21.21,77,6.0032,9,153,18,2012,4,22,2
4.262679877,2,0,1,2,17.22,21.21,77,0,14,56,18,2012,4,23,2
3.258096538,2,0,1,3,17.22,21.21,77,0,5,20,19,2012,4,0,3
2.63905733,2,0,1,3,17.22,21.21,77,7.0015,2,11,19,2012,4,1,3
1.945910149,2,0,1,2,17.22,21.21,77,0,2,4,19,2012,4,2,3
1.609437912,2,0,1,2,17.22,21.21,77,0,1,3,19,2012,4,3,3
1.609437912,2,0,1,2,17.22,21.21,71,0,0,4,19,2012,4,4,3
3.433987204,2,0,1,1,16.4,20.455,82,0,0,30,19,2012,4,5,3
4.795790546,2,0,1,2,16.4,20.455,82,7.0015,4,116,19,2012,4,6,3
6.008813185,2,0,1,2,16.4,20.455,82,8.9981,15,391,19,2012,4,7,3
6.519147288,2,0,1,2,17.22,21.21,82,7.0015,26,651,19,2012,4,8,3
5.710427017,2,0,1,2,18.86,22.725,72,0,31,270,19,2012,4,9,3
5.247024072,2,0,1,1,19.68,23.485,63,6.0032,46,143,19,2012,4,10,3
5.438079309,2,0,1,1,21.32,25,48,0,46,183,19,2012,4,11,3
5.579729826,2,0,1,1,22.14,25.76,49,0,51,213,19,2012,4,12,3
5.476463552,2,0,1,1,22.96,26.515,46,0,52,186,19,2012,4,13,3
5.472270674,2,0,1,1,23.78,27.275,43,0,54,183,19,2012,4,14,3
5.572154032,2,0,1,1,24.6,31.06,43,0,66,196,19,2012,4,15,3
5.96100534,2,0,1,1,25.42,31.06,41,7.0015,63,324,19,2012,4,16,3
6.618738984,2,0,1,1,24.6,31.06,43,6.0032,85,663,19,2012,4,17,3
6.65544035,2,0,1,1,24.6,31.06,43,6.0032,99,677,19,2012,4,18,3
6.37502482,2,0,1,1,23.78,27.275,46,8.9981,70,516,19,2012,4,19,3
6.003887067,2,0,1,1,22.96,26.515,49,15.0013,52,352,19,2012,4,20,3
5.590986981,2,0,1,1,21.32,25,55,7.0015,27,240,19,2012,4,21,3
5.517452896,2,0,1,1,21.32,25,59,12.998,29,219,19,2012,4,22,3
4.976733742,2,0,1,1,20.5,24.24,63,7.0015,20,124,19,2012,4,23,3
4.382026635,2,0,1,1,24.6,28.79,78,8.9981,30,49,17,2012,5,0,3
3.36729583,2,0,1,1,24.6,28.03,83,11.0014,12,16,17,2012,5,1,3
2.833213344,2,0,1,1,24.6,28.79,78,11.0014,8,8,17,2012,5,2,3
1.386294361,2,0,1,1,24.6,29.545,73,16.9979,0,3,17,2012,5,3,3
2.833213344,2,0,1,1,24.6,30.305,64,22.0028,3,13,17,2012,5,4,3
3.583518938,2,0,1,1,22.96,26.515,68,22.0028,1,34,17,2012,5,5,3
5.075173815,2,0,1,1,22.14,25.76,73,23.9994,10,149,17,2012,5,6,3
6.163314804,2,0,1,1,22.14,25.76,73,26.0027,25,449,17,2012,5,7,3
6.453624999,2,0,1,1,21.32,25,55,30.0026,29,605,17,2012,5,8,3
5.84932478,2,0,1,1,22.14,25.76,52,27.9993,57,289,17,2012,5,9,3
5.327876169,2,0,1,1,22.96,26.515,52,16.9979,43,162,17,2012,5,10,3
5.634789603,2,0,1,1,23.78,27.275,49,15.0013,77,202,17,2012,5,11,3
5.855071922,2,0,1,1,24.6,31.06,43,12.998,72,276,17,2012,5,12,3
5.793013608,2,0,1,1,25.42,31.06,41,12.998,86,241,17,2012,5,13,3
5.602118821,2,0,1,1,26.24,31.06,38,12.998,68,202,17,2012,5,14,3
5.758901774,2,0,1,1,26.24,31.06,36,16.9979,83,233,17,2012,5,15,3
6.06610809,2,0,1,1,27.06,31.06,31,12.998,86,344,17,2012,5,16,3
6.748759547,2,0,1,1,27.06,31.06,31,8.9981,133,719,17,2012,5,17,3
6.767343125,2,0,1,1,27.06,31.06,27,11.0014,134,734,17,2012,5,18,3
6.28785856,2,0,1,1,26.24,31.06,31,12.998,86,451,17,2012,5,19,3
6.102558595,2,0,1,1,24.6,31.06,40,12.998,83,363,17,2012,5,20,3
5.703782475,2,0,1,1,23.78,27.275,40,7.0015,45,254,17,2012,5,21,3
5.529429088,2,0,1,1,22.96,26.515,43,6.0032,42,209,17,2012,5,22,3
5.117993812,2,0,1,1,22.14,25.76,49,8.9981,29,137,17,2012,5,23,3
4.262679877,2,0,1,1,21.32,25,59,7.0015,13,57,18,2012,5,0,4
3.912023005,2,0,1,1,20.5,24.24,59,6.0032,16,33,18,2012,5,1,4
3.091042453,2,0,1,1,19.68,23.485,67,8.9981,12,9,18,2012,5,2,4
2.708050201,2,0,1,1,18.86,22.725,72,6.0032,6,8,18,2012,5,3,4
2.48490665,2,0,1,1,18.86,22.725,77,11.0014,0,11,18,2012,5,4,4
3.555348061,2,0,1,1,18.86,22.725,77,7.0015,1,33,18,2012,5,5,4
5.209486153,2,0,1,1,18.04,21.97,77,8.9981,14,168,18,2012,5,6,4
6.246106765,2,0,1,1,18.86,22.725,82,7.0015,40,475,18,2012,5,7,4
6.6147256,2,0,1,1,21.32,25,59,8.9981,49,696,18,2012,5,8,4
5.891644212,2,0,1,1,22.96,26.515,56,7.0015,57,304,18,2012,5,9,4
5.545177444,2,0,1,1,24.6,31.06,46,8.9981,74,181,18,2012,5,10,4
5.814130532,2,0,1,1,25.42,31.06,43,0,109,225,18,2012,5,11,4
5.888877958,2,0,1,1,25.42,31.06,41,12.998,108,252,18,2012,5,12,4
5.981414211,2,0,1,1,26.24,31.06,36,11.0014,98,297,18,2012,5,13,4
5.860786223,2,0,1,1,27.06,31.06,34,8.9981,108,242,18,2012,5,14,4
5.97126184,2,0,1,1,27.06,31.06,36,12.998,131,260,18,2012,5,15,4
6.343880434,2,0,1,1,27.06,31.06,34,16.9979,151,417,18,2012,5,16,4
6.70073111,2,0,1,1,27.06,31.06,34,8.9981,124,688,18,2012,5,17,4
6.507277712,2,0,1,1,26.24,31.06,38,15.0013,99,570,18,2012,5,18,4
6.182084907,2,0,1,1,25.42,31.06,41,12.998,91,392,18,2012,5,19,4
5.823045895,2,0,1,1,25.42,31.06,41,11.0014,73,264,18,2012,5,20,4
5.556828062,2,0,1,1,24.6,31.06,40,0,49,209,18,2012,5,21,4
5.529429088,2,0,1,1,22.96,26.515,52,22.0028,57,194,18,2012,5,22,4
5.164785974,2,0,1,1,21.32,25,55,0,41,133,18,2012,5,23,4
5.003946306,2,0,0,1,21.32,25,48,7.0015,30,118,19,2012,5,0,5
4.65396035,2,0,0,1,20.5,24.24,48,0,20,84,19,2012,5,1,5
4.248495242,2,0,0,1,20.5,24.24,51,7.0015,13,56,19,2012,5,2,5
3.526360525,2,0,0,1,20.5,24.24,48,7.0015,10,23,19,2012,5,3,5
2.708050201,2,0,0,1,19.68,23.485,59,6.0032,6,8,19,2012,5,4,5
2.564949357,2,0,0,1,18.86,22.725,67,0,1,11,19,2012,5,5,5
3.931825633,2,0,0,1,18.04,21.97,72,6.0032,12,38,19,2012,5,6,5
4.564348191,2,0,0,1,18.86,22.725,67,7.0015,28,67,19,2012,5,7,5
5.278114659,2,0,0,1,21.32,25,52,11.0014,33,162,19,2012,5,8,5
5.680172609,2,0,0,1,22.96,26.515,43,11.0014,79,213,19,2012,5,9,5
6.115892125,2,0,0,1,22.96,26.515,43,0,177,275,19,2012,5,10,5
6.37502482,2,0,0,1,25.42,31.06,38,6.0032,235,351,19,2012,5,11,5
6.466144724,2,0,0,1,27.06,31.06,36,0,276,366,19,2012,5,12,5
6.558197803,2,0,0,1,28.7,31.82,37,8.9981,332,372,19,2012,5,13,5
6.59441346,2,0,0,1,29.52,32.575,30,6.0032,361,369,19,2012,5,14,5
6.51174533,2,0,0,1,29.52,32.575,30,7.0015,356,316,19,2012,5,15,5
6.466144724,2,0,0,1,30.34,32.575,30,7.0015,331,311,19,2012,5,16,5
6.440946541,2,0,0,1,30.34,32.575,30,6.0032,279,347,19,2012,5,17,5
6.470799504,2,0,0,1,30.34,32.575,33,6.0032,254,391,19,2012,5,18,5
6.070737728,2,0,0,1,28.7,31.82,39,8.9981,203,229,19,2012,5,19,5
5.755742214,2,0,0,1,27.88,31.82,41,6.0032,118,197,19,2012,5,20,5
5.560681631,2,0,0,1,26.24,31.06,50,0,81,178,19,2012,5,21,5
5.826000107,2,0,0,1,26.24,31.06,47,0,104,234,19,2012,5,22,5
5.480638923,2,0,0,1,24.6,31.06,56,11.0014,71,168,19,2012,5,23,5
5.003946306,2,0,0,1,22.96,26.515,56,8.9981,31,117,17,2012,6,0,6
4.48863637,2,0,0,1,22.96,26.515,60,11.0014,21,67,17,2012,6,1,6
4.317488114,2,0,0,1,22.96,26.515,56,6.0032,19,55,17,2012,6,2,6
3.36729583,2,0,0,1,22.14,25.76,64,7.0015,6,22,17,2012,6,3,6
2.944438979,2,0,0,1,22.14,25.76,64,6.0032,2,16,17,2012,6,4,6
2.890371758,2,0,0,1,22.14,25.76,68,8.9981,4,13,17,2012,6,5,6
3.17805383,2,0,0,1,21.32,25,72,7.0015,7,16,17,2012,6,6,6
3.891820298,2,0,0,1,21.32,25,72,6.0032,18,30,17,2012,6,7,6
4.787491743,2,0,0,1,22.96,26.515,68,16.9979,24,95,17,2012,6,8,6
5.616771098,2,0,0,1,22.96,26.515,68,11.0014,91,183,17,2012,6,9,6
6.079933195,2,0,0,1,23.78,27.275,64,0,148,288,17,2012,6,10,6
6.304448802,2,0,0,1,25.42,31.06,57,7.0015,196,350,17,2012,6,11,6
6.423246964,2,0,0,1,25.42,31.06,57,0,260,355,17,2012,6,12,6
6.421622268,2,0,0,1,26.24,31.06,53,11.0014,267,347,17,2012,6,13,6
6.368187186,2,0,0,1,26.24,31.06,53,0,255,327,17,2012,6,14,6
6.139884552,2,0,0,1,27.06,31.06,50,15.0013,203,260,17,2012,6,15,6
6.364750757,2,0,0,1,27.06,31.06,54,19.9995,240,340,17,2012,6,16,6
6.386879319,2,0,0,1,26.24,31.06,57,15.0013,232,361,17,2012,6,17,6
6.242223265,2,0,0,1,26.24,31.06,53,12.998,203,310,17,2012,6,18,6
5.96870756,2,0,0,1,26.24,31.06,53,11.0014,146,244,17,2012,6,19,6
5.713732806,2,0,0,1,25.42,31.06,57,12.998,101,201,17,2012,6,20,6
5.509388337,2,0,0,1,25.42,31.06,57,12.998,76,170,17,2012,6,21,6
5.036952602,2,0,0,1,24.6,30.305,60,12.998,55,98,17,2012,6,22,6
4.691347882,2,0,0,1,23.78,27.275,64,12.998,29,79,17,2012,6,23,6
3.713572067,2,0,1,1,22.96,26.515,73,16.9979,12,28,18,2012,6,0,0
2.708050201,2,0,1,1,22.14,25.76,77,15.0013,9,5,18,2012,6,1,0
2.302585093,2,0,1,1,22.14,25.76,77,15.0013,3,6,18,2012,6,2,0
1.609437912,2,0,1,2,21.32,25,83,15.0013,1,3,18,2012,6,3,0
2.302585093,2,0,1,2,22.14,25.76,77,12.998,0,9,18,2012,6,4,0
3.17805383,2,0,1,3,21.32,25,83,8.9981,1,22,18,2012,6,5,0
3.63758616,2,0,1,3,21.32,25,88,8.9981,0,37,18,2012,6,6,0
4.983606622,2,0,1,3,21.32,25,94,15.0013,10,135,18,2012,6,7,0
6.163314804,2,0,1,2,22.14,25.76,83,12.998,27,447,18,2012,6,8,0
5.525452939,2,0,1,2,22.14,25.76,83,15.0013,28,222,18,2012,6,9,0
4.521788577,2,0,1,3,22.14,25.76,88,7.0015,13,78,18,2012,6,10,0
4.804021045,2,0,1,2,22.14,25.76,88,11.0014,25,96,18,2012,6,11,0
5.129898715,2,0,1,3,22.96,26.515,78,8.9981,29,139,18,2012,6,12,0
5.420534999,2,0,1,2,23.78,27.275,73,8.9981,51,174,18,2012,6,13,0
5.393627546,2,0,1,2,23.78,27.275,68,12.998,59,160,18,2012,6,14,0
5.472270674,2,0,1,2,24.6,29.545,69,12.998,61,176,18,2012,6,15,0
5.80814249,2,0,1,2,24.6,29.545,73,12.998,53,279,18,2012,6,16,0
6.584791392,2,0,1,2,24.6,29.545,73,12.998,54,669,18,2012,6,17,0
6.466144724,2,0,1,2,25.42,30.305,69,11.0014,47,595,18,2012,6,18,0
6.139884552,2,0,1,2,25.42,29.545,73,6.0032,52,411,18,2012,6,19,0
5.894402834,2,0,1,2,25.42,29.545,73,8.9981,45,317,18,2012,6,20,0
5.613128106,2,0,1,2,25.42,29.545,73,7.0015,35,238,18,2012,6,21,0
5.105945474,2,0,1,2,25.42,29.545,73,11.0014,21,143,18,2012,6,22,0
4.317488114,2,0,1,3,24.6,28.79,78,12.998,17,57,18,2012,6,23,0
3.583518938,2,0,1,2,24.6,28.79,78,11.0014,5,30,19,2012,6,0,1
2.708050201,2,0,1,2,24.6,28.79,78,11.0014,1,13,19,2012,6,1,1
2.772588722,2,0,1,2,24.6,28.79,78,8.9981,1,14,19,2012,6,2,1
2.197224577,2,0,1,2,24.6,28.79,78,7.0015,1,7,19,2012,6,3,1
2.397895273,2,0,1,2,24.6,28.79,78,8.9981,1,9,19,2012,6,4,1
3.63758616,2,0,1,2,24.6,28.79,78,12.998,3,34,19,2012,6,5,1
5.087596335,2,0,1,2,24.6,28.79,78,7.0015,9,152,19,2012,6,6,1
6.17586727,2,0,1,2,24.6,28.79,78,8.9981,18,462,19,2012,6,7,1
6.513230111,2,0,1,2,24.6,28.79,78,11.0014,40,633,19,2012,6,8,1
5.796057751,2,0,1,1,26.24,30.305,73,6.0032,40,288,19,2012,6,9,1
5.198497031,2,0,1,1,26.24,30.305,73,6.0032,44,136,19,2012,6,10,1
5.442417711,2,0,1,1,27.06,31.06,69,8.9981,56,174,19,2012,6,11,1
5.680172609,2,0,1,1,28.7,32.575,65,6.0032,70,222,19,2012,6,12,1
5.609471795,2,0,1,1,30.34,34.09,58,8.9981,69,203,19,2012,6,13,1
5.429345629,2,0,1,1,31.16,35.605,58,7.0015,61,166,19,2012,6,14,1
5.560681631,2,0,1,1,31.98,37.12,59,11.0014,72,187,19,2012,6,15,1
5.814130532,2,0,1,1,32.8,37.88,55,15.0013,48,286,19,2012,6,16,1
6.69950034,2,0,1,1,32.8,37.88,55,12.998,86,725,19,2012,6,17,1
6.679599186,2,0,1,1,32.8,37.88,55,11.0014,91,704,19,2012,6,18,1
6.244166901,2,0,1,1,32.8,38.635,59,15.0013,82,432,19,2012,6,19,1
6.12905021,2,0,1,1,32.8,37.88,55,16.9979,59,399,19,2012,6,20,1
5.624017506,2,0,1,1,31.16,35.605,62,11.0014,37,239,19,2012,6,21,1
5.676753802,2,0,1,1,29.52,34.85,79,6.0032,51,240,19,2012,6,22,1
